id,title,url,pageUrl,author,createdAt,score,commentCount,wordCount,tags,excerpt
jzHhJJq2cFmisRKB2,"Misalignment classifiers: Why they’re hard to evaluate adversarially, and why we're studying them anyway",https://www.lesswrong.com/posts/jzHhJJq2cFmisRKB2/misalignment-classifiers-why-they-re-hard-to-evaluate,https://www.lesswrong.com/posts/jzHhJJq2cFmisRKB2/misalignment-classifiers-why-they-re-hard-to-evaluate,,2025-08-15T11:48:31.667000+00:00,61,3,,,
yEJwJzG2o3cwDSDqP,Why I'm Posting AI-Safety-Related Clips On TikTok,https://www.lesswrong.com/posts/yEJwJzG2o3cwDSDqP/why-i-m-posting-ai-safety-related-clips-on-tiktok,https://www.lesswrong.com/posts/yEJwJzG2o3cwDSDqP/why-i-m-posting-ai-safety-related-clips-on-tiktok,,2025-08-12T22:50:22.487000+00:00,32,1,,,
XfGN9K4fmr2oLYed6,Interpretability through two lenses: biology and physics,https://www.lesswrong.com/posts/XfGN9K4fmr2oLYed6/interpretability-through-two-lenses-biology-and-physics,https://www.lesswrong.com/posts/XfGN9K4fmr2oLYed6/interpretability-through-two-lenses-biology-and-physics,,2025-08-12T20:25:15.590000+00:00,24,4,,,
ZwXspKtgbXLGKFx4B,How we spent our first two weeks as an independent AI safety research group,https://www.lesswrong.com/posts/ZwXspKtgbXLGKFx4B/how-we-spent-our-first-two-weeks-as-an-independent-ai-safety,https://www.lesswrong.com/posts/ZwXspKtgbXLGKFx4B/how-we-spent-our-first-two-weeks-as-an-independent-ai-safety,,2025-08-11T19:32:39.371000+00:00,28,0,,,
5CxamPP8pR8j8jmqM,"Unjournal evaluation of ""Towards best practices in AGI safety & governance"" (2023), quick take",https://www.lesswrong.com/posts/5CxamPP8pR8j8jmqM/unjournal-evaluation-of-towards-best-practices-in-agi-safety,https://www.lesswrong.com/posts/5CxamPP8pR8j8jmqM/unjournal-evaluation-of-towards-best-practices-in-agi-safety,,2025-08-10T22:28:22.699000+00:00,7,2,,,
CtWQiQzqJX3EGAFs6,"AI Safety at the Frontier: Paper Highlights, July '25",https://www.lesswrong.com/posts/CtWQiQzqJX3EGAFs6/ai-safety-at-the-frontier-paper-highlights-july-25,https://www.lesswrong.com/posts/CtWQiQzqJX3EGAFs6/ai-safety-at-the-frontier-paper-highlights-july-25,,2025-08-10T12:49:32.824000+00:00,7,0,,,
C6ETL8KSKwsgB4KcR,Output and CoE Monitoring of Customer Service Representatives Shows Default Alignment,https://www.lesswrong.com/posts/C6ETL8KSKwsgB4KcR/output-and-coe-monitoring-of-customer-service,https://www.lesswrong.com/posts/C6ETL8KSKwsgB4KcR/output-and-coe-monitoring-of-customer-service,,2025-08-09T21:31:16.295000+00:00,21,0,,,
B9pTPJzJfBmQSLzxx,GPT-5 vs AI Alignment,https://www.lesswrong.com/posts/B9pTPJzJfBmQSLzxx/gpt-5-vs-ai-alignment,https://www.lesswrong.com/posts/B9pTPJzJfBmQSLzxx/gpt-5-vs-ai-alignment,,2025-08-09T20:05:17.451000+00:00,-8,2,,,
aPPWEdd5f3i6hZogi,Strategic Moderation Goals (a Plan B to AI alignment),https://www.lesswrong.com/posts/aPPWEdd5f3i6hZogi/strategic-moderation-goals-a-plan-b-to-ai-alignment,https://www.lesswrong.com/posts/aPPWEdd5f3i6hZogi/strategic-moderation-goals-a-plan-b-to-ai-alignment,,2025-08-08T08:08:14.472000+00:00,2,0,,,
oDX5vcDTEei8WuoBx,Re: recent Anthropic safety research,https://www.lesswrong.com/posts/oDX5vcDTEei8WuoBx/re-recent-anthropic-safety-research,https://www.lesswrong.com/posts/oDX5vcDTEei8WuoBx/re-recent-anthropic-safety-research,,2025-08-06T22:52:44.203000+00:00,149,22,,,
ZHBBfozr7u63G5MHJ,"Love, Lies and Misalignment",https://www.lesswrong.com/posts/ZHBBfozr7u63G5MHJ/love-lies-and-misalignment,https://www.lesswrong.com/posts/ZHBBfozr7u63G5MHJ/love-lies-and-misalignment,,2025-08-06T09:44:03.179000+00:00,6,1,,,
rWBYQXJTHBmCBCLEk,Scaling Laws for LLM Based Data Compression,https://www.lesswrong.com/posts/rWBYQXJTHBmCBCLEk/scaling-laws-for-llm-based-data-compression,https://www.lesswrong.com/posts/rWBYQXJTHBmCBCLEk/scaling-laws-for-llm-based-data-compression,,2025-08-05T07:06:28.940000+00:00,8,0,,,
zecxwyATrN8ZbinoC,"Interview with Steven Byrnes on Brain-like AGI, Foom & Doom, and Solving Technical Alignment",https://www.lesswrong.com/posts/zecxwyATrN8ZbinoC/interview-with-steven-byrnes-on-brain-like-agi-foom-and-doom,https://www.lesswrong.com/posts/zecxwyATrN8ZbinoC/interview-with-steven-byrnes-on-brain-like-agi-foom-and-doom,,2025-08-05T00:05:23.046000+00:00,48,1,,,
bGYQgBPEyHidnZCdE,Towards Alignment Auditing as a Numbers-Go-Up Science,https://www.lesswrong.com/posts/bGYQgBPEyHidnZCdE/towards-alignment-auditing-as-a-numbers-go-up-science,https://www.lesswrong.com/posts/bGYQgBPEyHidnZCdE/towards-alignment-auditing-as-a-numbers-go-up-science,,2025-08-04T22:30:52.101000+00:00,123,15,,,
XCzmXNowmuoYujXLg,🫵YOU🫵 get to help the AGI Safety Act in Congress! This is real!,https://www.lesswrong.com/posts/XCzmXNowmuoYujXLg/you-get-to-help-the-agi-safety-act-in-congress-this-is-real,https://www.lesswrong.com/posts/XCzmXNowmuoYujXLg/you-get-to-help-the-agi-safety-act-in-congress-this-is-real,,2025-08-04T03:13:48.593000+00:00,10,5,,,
9rqMPLdpctxig2iAg,The Week in AI Governance,https://www.lesswrong.com/posts/9rqMPLdpctxig2iAg/the-week-in-ai-governance,https://www.lesswrong.com/posts/9rqMPLdpctxig2iAg/the-week-in-ai-governance,,2025-08-01T12:20:06.672000+00:00,18,1,,,
rGcg4XDPDzBFuqNJz,Research Areas in AI Control (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/rGcg4XDPDzBFuqNJz/research-areas-in-ai-control-the-alignment-project-by-uk,https://www.lesswrong.com/posts/rGcg4XDPDzBFuqNJz/research-areas-in-ai-control-the-alignment-project-by-uk,,2025-08-01T10:27:09.500000+00:00,25,0,,,
tEfuDmXTGLGegsbmv,Research Areas in Methods for Post-training and Elicitation (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/tEfuDmXTGLGegsbmv/research-areas-in-methods-for-post-training-and-elicitation,https://www.lesswrong.com/posts/tEfuDmXTGLGegsbmv/research-areas-in-methods-for-post-training-and-elicitation,,2025-08-01T10:27:02.618000+00:00,12,0,,,
NFKFesJJkwDDRs3Mx,Research Areas in Benchmark Design and Evaluation (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/NFKFesJJkwDDRs3Mx/research-areas-in-benchmark-design-and-evaluation-the,https://www.lesswrong.com/posts/NFKFesJJkwDDRs3Mx/research-areas-in-benchmark-design-and-evaluation-the,,2025-08-01T10:26:54.931000+00:00,10,0,,,
dgcsY8CHcPQiZ5v8P,Research Areas in Interpretability (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/dgcsY8CHcPQiZ5v8P/research-areas-in-interpretability-the-alignment-project-by,https://www.lesswrong.com/posts/dgcsY8CHcPQiZ5v8P/research-areas-in-interpretability-the-alignment-project-by,,2025-08-01T10:26:46.914000+00:00,14,0,,,
dzjpmq4uWyxGduRai,Research Areas in Cognitive Science (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/dzjpmq4uWyxGduRai/research-areas-in-cognitive-science-the-alignment-project-by,https://www.lesswrong.com/posts/dzjpmq4uWyxGduRai/research-areas-in-cognitive-science-the-alignment-project-by,,2025-08-01T10:26:38.362000+00:00,12,0,,,
Wut4Y7LRwNpfZzG3y,Research Areas in Learning Theory (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/Wut4Y7LRwNpfZzG3y/research-areas-in-learning-theory-the-alignment-project-by,https://www.lesswrong.com/posts/Wut4Y7LRwNpfZzG3y/research-areas-in-learning-theory-the-alignment-project-by,,2025-08-01T10:26:16.594000+00:00,15,0,,,
Mv5qE29RvWcau2pGA,Research Areas in Probabilistic Methods (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/Mv5qE29RvWcau2pGA/research-areas-in-probabilistic-methods-the-alignment,https://www.lesswrong.com/posts/Mv5qE29RvWcau2pGA/research-areas-in-probabilistic-methods-the-alignment,,2025-08-01T10:26:07.666000+00:00,3,0,,,
o3rvXNLJTNh44oTy3,Research Areas in Economic Theory and Game Theory (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/o3rvXNLJTNh44oTy3/research-areas-in-economic-theory-and-game-theory-the,https://www.lesswrong.com/posts/o3rvXNLJTNh44oTy3/research-areas-in-economic-theory-and-game-theory-the,,2025-08-01T10:25:58.917000+00:00,4,0,,,
BxwBBaLonX88dwDqT,Research Areas in Computational Complexity Theory (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/BxwBBaLonX88dwDqT/research-areas-in-computational-complexity-theory-the,https://www.lesswrong.com/posts/BxwBBaLonX88dwDqT/research-areas-in-computational-complexity-theory-the,,2025-08-01T10:25:47.492000+00:00,6,0,,,
5rBXBew4T3cnnvBsh,Research Areas in Information Theory and Cryptography (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/5rBXBew4T3cnnvBsh/research-areas-in-information-theory-and-cryptography-the,https://www.lesswrong.com/posts/5rBXBew4T3cnnvBsh/research-areas-in-information-theory-and-cryptography-the,,2025-08-01T10:25:28.366000+00:00,6,0,,,
5sx6jMR9YRc5ycB8c,Self-Alignment: Exploring the perspective of Analytical Psychology,https://www.lesswrong.com/posts/5sx6jMR9YRc5ycB8c/self-alignment-exploring-the-perspective-of-analytical,https://www.lesswrong.com/posts/5sx6jMR9YRc5ycB8c/self-alignment-exploring-the-perspective-of-analytical,,2025-08-01T10:17:37.065000+00:00,4,0,,,
3eeKWC62thz5Lry8t,Research Areas in Evaluation and Guarantees in Reinforcement Learning (The Alignment Project by UK AISI),https://www.lesswrong.com/posts/3eeKWC62thz5Lry8t/research-areas-in-evaluation-and-guarantees-in-reinforcement,https://www.lesswrong.com/posts/3eeKWC62thz5Lry8t/research-areas-in-evaluation-and-guarantees-in-reinforcement,,2025-08-01T09:53:19.122000+00:00,14,0,,,
wKTwdgZDo479EhmJL,The Alignment Project by UK AISI,https://www.lesswrong.com/posts/wKTwdgZDo479EhmJL/the-alignment-project-by-uk-aisi-1,https://www.lesswrong.com/posts/wKTwdgZDo479EhmJL/the-alignment-project-by-uk-aisi-1,,2025-08-01T09:52:37.314000+00:00,29,0,,,
R7MGSuFHkas9nRaca,Misalignments and RL failure modes in the early stage of superintelligence,https://www.lesswrong.com/posts/R7MGSuFHkas9nRaca/misalignments-and-rl-failure-modes-in-the-early-stage-of-3,https://www.lesswrong.com/posts/R7MGSuFHkas9nRaca/misalignments-and-rl-failure-modes-in-the-early-stage-of-3,,2025-07-29T18:23:28.104000+00:00,13,0,,,
5SwFueoWnBysmSod8,Is Interpretability for Control or for Science?,https://www.lesswrong.com/posts/5SwFueoWnBysmSod8/is-interpretability-for-control-or-for-science,https://www.lesswrong.com/posts/5SwFueoWnBysmSod8/is-interpretability-for-control-or-for-science,,2025-07-28T21:12:36.039000+00:00,3,0,,,
88xgGLnLo64AgjGco,Where are the AI safety replications?,https://www.lesswrong.com/posts/88xgGLnLo64AgjGco/where-are-the-ai-safety-replications,https://www.lesswrong.com/posts/88xgGLnLo64AgjGco/where-are-the-ai-safety-replications,,2025-07-26T21:29:48.774000+00:00,54,5,,,
DKnzpijyfrEKzdvPK,ChatGPT Agent: evals and safeguards,https://www.lesswrong.com/posts/DKnzpijyfrEKzdvPK/chatgpt-agent-evals-and-safeguards,https://www.lesswrong.com/posts/DKnzpijyfrEKzdvPK/chatgpt-agent-evals-and-safeguards,,2025-07-25T16:30:32.281000+00:00,15,0,,,
FqpAPC48CzAtvfx5C,Automating AI Safety: What we can do today,https://www.lesswrong.com/posts/FqpAPC48CzAtvfx5C/automating-ai-safety-what-we-can-do-today,https://www.lesswrong.com/posts/FqpAPC48CzAtvfx5C/automating-ai-safety-what-we-can-do-today,,2025-07-25T14:49:33.440000+00:00,36,0,,,
DJAZHYjWxMrcd2na3,Building and evaluating alignment auditing agents,https://www.lesswrong.com/posts/DJAZHYjWxMrcd2na3/building-and-evaluating-alignment-auditing-agents,https://www.lesswrong.com/posts/DJAZHYjWxMrcd2na3/building-and-evaluating-alignment-auditing-agents,,2025-07-24T19:22:26.195000+00:00,47,1,,,
qSDvzyh7LgsAJfehk,AI Safety x Physics Grand Challenge,https://www.lesswrong.com/posts/qSDvzyh7LgsAJfehk/ai-safety-x-physics-grand-challenge,https://www.lesswrong.com/posts/qSDvzyh7LgsAJfehk/ai-safety-x-physics-grand-challenge,,2025-07-23T21:41:18.023000+00:00,37,0,,,
9jhrWnxYkoZPxMZMj,"Women Want Safety, Men Want Respect",https://www.lesswrong.com/posts/9jhrWnxYkoZPxMZMj/women-want-safety-men-want-respect,https://www.lesswrong.com/posts/9jhrWnxYkoZPxMZMj/women-want-safety-men-want-respect,,2025-07-23T19:10:01.886000+00:00,18,31,,,
vxA2BnCPTaPfnJjti,Ten AI safety projects I'd like people to work on,https://www.lesswrong.com/posts/vxA2BnCPTaPfnJjti/ten-ai-safety-projects-i-d-like-people-to-work-on,https://www.lesswrong.com/posts/vxA2BnCPTaPfnJjti/ten-ai-safety-projects-i-d-like-people-to-work-on,,2025-07-23T15:28:15.769000+00:00,5,2,,,
KbFuuaBKRP7FcAADL,Transformers Don't Need LayerNorm at Inference Time: Implications for Interpretability,https://www.lesswrong.com/posts/KbFuuaBKRP7FcAADL/transformers-don-t-need-layernorm-at-inference-time,https://www.lesswrong.com/posts/KbFuuaBKRP7FcAADL/transformers-don-t-need-layernorm-at-inference-time,,2025-07-23T14:55:13.283000+00:00,31,0,,,
eaEqAzGN3uJfpfGoc,"Trusted monitoring, but with deception probes.",https://www.lesswrong.com/posts/eaEqAzGN3uJfpfGoc/trusted-monitoring-but-with-deception-probes,https://www.lesswrong.com/posts/eaEqAzGN3uJfpfGoc/trusted-monitoring-but-with-deception-probes,,2025-07-23T05:26:52.399000+00:00,31,0,,,
gbJJpm92jtxiD9zag,Inverse Scaling in Test-Time Compute,https://www.lesswrong.com/posts/gbJJpm92jtxiD9zag/inverse-scaling-in-test-time-compute-2,https://www.lesswrong.com/posts/gbJJpm92jtxiD9zag/inverse-scaling-in-test-time-compute-2,,2025-07-22T22:06:30.168000+00:00,20,2,,,
3KTgeXBfhvRKfL5kf,"The AI Safety Puzzle Everyone Avoids: How To Measure Impact, Not Intent.",https://www.lesswrong.com/posts/3KTgeXBfhvRKfL5kf/the-ai-safety-puzzle-everyone-avoids-how-to-measure-impact,https://www.lesswrong.com/posts/3KTgeXBfhvRKfL5kf/the-ai-safety-puzzle-everyone-avoids-how-to-measure-impact,,2025-07-22T18:53:44.428000+00:00,3,0,,,
T7QFM9hRhcEoGPux3,Introducing the Pathfinder Fellowship: Funding and Mentorship for AI Safety Group Organizers,https://www.lesswrong.com/posts/T7QFM9hRhcEoGPux3/introducing-the-pathfinder-fellowship-funding-and-mentorship,https://www.lesswrong.com/posts/T7QFM9hRhcEoGPux3/introducing-the-pathfinder-fellowship-funding-and-mentorship,,2025-07-22T17:11:40.202000+00:00,6,0,,,
abd9ufFpLrn5kvnLn,Directly Try Solving Alignment for 5 weeks,https://www.lesswrong.com/posts/abd9ufFpLrn5kvnLn/directly-try-solving-alignment-for-5-weeks,https://www.lesswrong.com/posts/abd9ufFpLrn5kvnLn/directly-try-solving-alignment-for-5-weeks,,2025-07-21T21:51:55.056000+00:00,80,4,,,
7sMGTwDDcEmRGb9qL,Visualizing AI Alignment Failures as Topological Navigation Errors in Conceptual Space,https://www.lesswrong.com/posts/7sMGTwDDcEmRGb9qL/visualizing-ai-alignment-failures-as-topological-navigation,https://www.lesswrong.com/posts/7sMGTwDDcEmRGb9qL/visualizing-ai-alignment-failures-as-topological-navigation,,2025-07-21T16:54:14.378000+00:00,1,0,,,
evo7ou4qaA5PHGXAQ,AI Safety course intro blog,https://www.lesswrong.com/posts/evo7ou4qaA5PHGXAQ/ai-safety-course-intro-blog,https://www.lesswrong.com/posts/evo7ou4qaA5PHGXAQ/ai-safety-course-intro-blog,,2025-07-21T02:35:55.167000+00:00,18,0,,,
bcuzjKmNZHWDuEwBz,An Outsider’s Roadmap into AI Safety Research (2025),https://www.lesswrong.com/posts/bcuzjKmNZHWDuEwBz/an-outsider-s-roadmap-into-ai-safety-research-2025,https://www.lesswrong.com/posts/bcuzjKmNZHWDuEwBz/an-outsider-s-roadmap-into-ai-safety-research-2025,,2025-07-21T02:03:26.990000+00:00,5,3,,,
jzgqTtcHhXpSDNgcF,"Your AI Safety org could get EU funding up to €9.08M. Here’s how (+ free personalized support)
Update: Webinar 18/8 Link Below",https://www.lesswrong.com/posts/jzgqTtcHhXpSDNgcF/your-ai-safety-org-could-get-eu-funding-up-to-eur9-08m-here,https://www.lesswrong.com/posts/jzgqTtcHhXpSDNgcF/your-ai-safety-org-could-get-eu-funding-up-to-eur9-08m-here,,2025-07-20T01:30:55.308000+00:00,66,4,,,
HdgwEWnQnB7Lvvn55,Can We Trust the Judge? A novel method of Modelling Human Bias and Systematic Error in Debate-Based Scalable Oversight,https://www.lesswrong.com/posts/HdgwEWnQnB7Lvvn55/can-we-trust-the-judge-a-novel-method-of-modelling-human,https://www.lesswrong.com/posts/HdgwEWnQnB7Lvvn55/can-we-trust-the-judge-a-novel-method-of-modelling-human,,2025-07-19T21:44:17.318000+00:00,1,0,,,
apyPHy6o9GzeFRTpa,Why Alignment Fails Without a Functional Model of Intelligence,https://www.lesswrong.com/posts/apyPHy6o9GzeFRTpa/why-alignment-fails-without-a-functional-model-of,https://www.lesswrong.com/posts/apyPHy6o9GzeFRTpa/why-alignment-fails-without-a-functional-model-of,,2025-07-18T18:02:33.705000+00:00,7,4,,,
FndngJxj7YpuNsXHB,Why do Mechanistic Interpretability?,https://www.lesswrong.com/posts/FndngJxj7YpuNsXHB/why-do-mechanistic-interpretability,https://www.lesswrong.com/posts/FndngJxj7YpuNsXHB/why-do-mechanistic-interpretability,,2025-07-17T23:21:30.759000+00:00,2,0,,,
LS5RhGnjDrjENbfZ5,Aurelius: A Peer-to-Peer Alignment Protocol,https://www.lesswrong.com/posts/LS5RhGnjDrjENbfZ5/aurelius-a-peer-to-peer-alignment-protocol,https://www.lesswrong.com/posts/LS5RhGnjDrjENbfZ5/aurelius-a-peer-to-peer-alignment-protocol,,2025-07-17T19:13:12.336000+00:00,3,4,,,
h9tQJd7FWmuMoYBLz,Biweekly AI Safety Comms Meetup,https://www.lesswrong.com/events/h9tQJd7FWmuMoYBLz/biweekly-ai-safety-comms-meetup,https://www.lesswrong.com/events/h9tQJd7FWmuMoYBLz/biweekly-ai-safety-comms-meetup,,2025-07-17T07:50:34.646000+00:00,5,0,,,
ZXxY2tccLapdjLbKm,Selective Generalization: Improving Capabilities While Maintaining Alignment,https://www.lesswrong.com/posts/ZXxY2tccLapdjLbKm/selective-generalization-improving-capabilities-while,https://www.lesswrong.com/posts/ZXxY2tccLapdjLbKm/selective-generalization-improving-capabilities-while,,2025-07-16T21:25:39.203000+00:00,67,4,,,
a7QEmdiqdi37PetjY,Why haven't we auto-translated all AI alignment content?,https://www.lesswrong.com/posts/a7QEmdiqdi37PetjY/why-haven-t-we-auto-translated-all-ai-alignment-content,https://www.lesswrong.com/posts/a7QEmdiqdi37PetjY/why-haven-t-we-auto-translated-all-ai-alignment-content,,2025-07-16T15:33:30.950000+00:00,22,10,,,
DqaoPNqhQhwBFqWue,Principles for Picking Practical Interpretability Projects,https://www.lesswrong.com/posts/DqaoPNqhQhwBFqWue/principles-for-picking-practical-interpretability-projects,https://www.lesswrong.com/posts/DqaoPNqhQhwBFqWue/principles-for-picking-practical-interpretability-projects,,2025-07-15T17:38:25.221000+00:00,32,0,,,
7xneDbsgj6yJDJMjK,Chain of Thought Monitorability: A New and Fragile Opportunity for AI Safety,https://www.lesswrong.com/posts/7xneDbsgj6yJDJMjK/chain-of-thought-monitorability-a-new-and-fragile,https://www.lesswrong.com/posts/7xneDbsgj6yJDJMjK/chain-of-thought-monitorability-a-new-and-fragile,,2025-07-15T16:23:17.588000+00:00,166,32,,,
wneX9x8ZKnnAenjfL,Why Eliminating Deception Won’t Align AI,https://www.lesswrong.com/posts/wneX9x8ZKnnAenjfL/why-eliminating-deception-won-t-align-ai,https://www.lesswrong.com/posts/wneX9x8ZKnnAenjfL/why-eliminating-deception-won-t-align-ai,,2025-07-15T09:21:18.695000+00:00,19,6,,,
NvdbjBvdXZs6Zy8rN,AISafety.com Hackathon 2025,https://www.lesswrong.com/events/NvdbjBvdXZs6Zy8rN/aisafety-com-hackathon-2025,https://www.lesswrong.com/events/NvdbjBvdXZs6Zy8rN/aisafety-com-hackathon-2025,,2025-07-15T00:04:19.056000+00:00,12,0,,,
gLDSqQm8pwNiq7qst,"Narrow Misalignment is Hard, Emergent Misalignment is Easy",https://www.lesswrong.com/posts/gLDSqQm8pwNiq7qst/narrow-misalignment-is-hard-emergent-misalignment-is-easy,https://www.lesswrong.com/posts/gLDSqQm8pwNiq7qst/narrow-misalignment-is-hard-emergent-misalignment-is-easy,,2025-07-14T21:05:57.653000+00:00,133,24,,,
FhyegsQsnj9J6nzep,"Visualizing AI Alignment – CFP for AGI-2025 Workshop (Aug 10, Live + Virtual)",https://www.lesswrong.com/posts/FhyegsQsnj9J6nzep/visualizing-ai-alignment-cfp-for-agi-2025-workshop-aug-10,https://www.lesswrong.com/posts/FhyegsQsnj9J6nzep/visualizing-ai-alignment-cfp-for-agi-2025-workshop-aug-10,,2025-07-14T20:12:46.764000+00:00,9,0,,,
9tHEibBBhQCHEyFsa,"Do LLMs know what they're capable of? Why this matters for AI safety, and initial findings",https://www.lesswrong.com/posts/9tHEibBBhQCHEyFsa/do-llms-know-what-they-re-capable-of-why-this-matters-for-ai,https://www.lesswrong.com/posts/9tHEibBBhQCHEyFsa/do-llms-know-what-they-re-capable-of-why-this-matters-for-ai,,2025-07-13T19:54:53.974000+00:00,53,5,,,
dqd54wpEfjKJsJBk6,xAI's Grok 4 has no meaningful safety guardrails,https://www.lesswrong.com/posts/dqd54wpEfjKJsJBk6/xai-s-grok-4-has-no-meaningful-safety-guardrails,https://www.lesswrong.com/posts/dqd54wpEfjKJsJBk6/xai-s-grok-4-has-no-meaningful-safety-guardrails,,2025-07-13T18:22:31.350000+00:00,84,15,,,
jZfNX4GJPdptxSxt4,Adding noise to a sandbagging model can reveal its true capabilities,https://www.lesswrong.com/posts/jZfNX4GJPdptxSxt4/adding-noise-to-a-sandbagging-model-can-reveal-its-true,https://www.lesswrong.com/posts/jZfNX4GJPdptxSxt4/adding-noise-to-a-sandbagging-model-can-reveal-its-true,,2025-07-11T16:56:17.043000+00:00,16,1,,,
8EFJiyaQcb4D5f5dG,My take on AI Alignment: Corporate misalignment and DAOs,https://www.lesswrong.com/posts/8EFJiyaQcb4D5f5dG/my-take-on-ai-alignment-corporate-misalignment-and-daos,https://www.lesswrong.com/posts/8EFJiyaQcb4D5f5dG/my-take-on-ai-alignment-corporate-misalignment-and-daos,,2025-07-10T20:33:05.883000+00:00,7,3,,,
ZdBj6DfyGRuqJ27Yv,Investigating Priming in Alignment Faking,https://www.lesswrong.com/posts/ZdBj6DfyGRuqJ27Yv/investigating-priming-in-alignment-faking,https://www.lesswrong.com/posts/ZdBj6DfyGRuqJ27Yv/investigating-priming-in-alignment-faking,,2025-07-09T17:08:11.031000+00:00,13,0,,,
25dsPH6CuRXPBkGHN,"No, We're Not Getting Meaningful Oversight of AI",https://www.lesswrong.com/posts/25dsPH6CuRXPBkGHN/no-we-re-not-getting-meaningful-oversight-of-ai,https://www.lesswrong.com/posts/25dsPH6CuRXPBkGHN/no-we-re-not-getting-meaningful-oversight-of-ai,,2025-07-09T11:10:54.429000+00:00,45,4,,,
ghESoA8mo3fv9Yx3E,Why Do Some Language Models Fake Alignment While Others Don't?,https://www.lesswrong.com/posts/ghESoA8mo3fv9Yx3E/why-do-some-language-models-fake-alignment-while-others-don,https://www.lesswrong.com/posts/ghESoA8mo3fv9Yx3E/why-do-some-language-models-fake-alignment-while-others-don,,2025-07-08T21:49:30.088000+00:00,158,14,,,
GxHDfFELz9AD3nKRX,MIT FutureTech are hiring a Postdoctoral Associate to work on AI Performance and Safety,https://www.lesswrong.com/posts/GxHDfFELz9AD3nKRX/mit-futuretech-are-hiring-a-postdoctoral-associate-to-work,https://www.lesswrong.com/posts/GxHDfFELz9AD3nKRX/mit-futuretech-are-hiring-a-postdoctoral-associate-to-work,,2025-07-08T14:02:57.814000+00:00,3,0,,,
Kg4dkWdt2q5djxWy3,"AI Safety at the Frontier: Paper Highlights, June '25",https://www.lesswrong.com/posts/Kg4dkWdt2q5djxWy3/ai-safety-at-the-frontier-paper-highlights-june-25,https://www.lesswrong.com/posts/Kg4dkWdt2q5djxWy3/ai-safety-at-the-frontier-paper-highlights-june-25,,2025-07-07T18:17:15.410000+00:00,4,0,,,
nZtAkGmDELMnLJMQ5,AXRP Episode 45 - Samuel Albanie on DeepMind’s AGI Safety Approach,https://www.lesswrong.com/posts/nZtAkGmDELMnLJMQ5/axrp-episode-45-samuel-albanie-on-deepmind-s-agi-safety,https://www.lesswrong.com/posts/nZtAkGmDELMnLJMQ5/axrp-episode-45-samuel-albanie-on-deepmind-s-agi-safety,,2025-07-06T23:00:03.659000+00:00,31,0,,,
rzCF2T7iLPEgNa59Y,Rational Animations' video about scalable oversight and sandwiching,https://www.lesswrong.com/posts/rzCF2T7iLPEgNa59Y/rational-animations-video-about-scalable-oversight-and,https://www.lesswrong.com/posts/rzCF2T7iLPEgNa59Y/rational-animations-video-about-scalable-oversight-and,,2025-07-06T14:00:41.186000+00:00,18,0,,,
mDmsNJ9JxHEpBYDvd,When the Smarter AI Lies Better: Can Debate-Based Oversight Catch Deceptive Code,https://www.lesswrong.com/posts/mDmsNJ9JxHEpBYDvd/when-the-smarter-ai-lies-better-can-debate-based-oversight,https://www.lesswrong.com/posts/mDmsNJ9JxHEpBYDvd/when-the-smarter-ai-lies-better-can-debate-based-oversight,,2025-07-06T01:21:05.403000+00:00,4,0,,,
qu5myZA4jqFczYH7a,Small foundational puzzle for causal theories of mechanistic interpretability,https://www.lesswrong.com/posts/qu5myZA4jqFczYH7a/small-foundational-puzzle-for-causal-theories-of-mechanistic,https://www.lesswrong.com/posts/qu5myZA4jqFczYH7a/small-foundational-puzzle-for-causal-theories-of-mechanistic,,2025-07-05T17:46:26.905000+00:00,6,6,,,
nwx6duiDZcHatbpPT,Early Signs of Steganographic Capabilities in Frontier LLMs,https://www.lesswrong.com/posts/nwx6duiDZcHatbpPT/untitled-draft-6osz,https://www.lesswrong.com/posts/nwx6duiDZcHatbpPT/untitled-draft-6osz,,2025-07-04T16:36:54.136000+00:00,30,5,,,
f9dgyttsuC4sK3Nn7,Contest for Better AGI Safety Plans,https://www.lesswrong.com/posts/f9dgyttsuC4sK3Nn7/contest-for-better-agi-safety-plans,https://www.lesswrong.com/posts/f9dgyttsuC4sK3Nn7/contest-for-better-agi-safety-plans,,2025-07-03T17:02:41.064000+00:00,29,1,,,
9tqpPP4FwSnv9AWsi,Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,https://www.lesswrong.com/posts/9tqpPP4FwSnv9AWsi/research-note-our-scheming-precursor-evals-had-limited,https://www.lesswrong.com/posts/9tqpPP4FwSnv9AWsi/research-note-our-scheming-precursor-evals-had-limited,,2025-07-03T15:57:07.779000+00:00,75,0,,,
