url,title,tags,summary
https://www.lesswrong.com/posts/CXYf7kGBecZMajrXC/validating-against-a-misalignment-detector-is-very-different,Validating against a misalignment detector is very different to training against one,,
https://www.lesswrong.com/posts/uwXajjhGeiYBGfz85/ai-misbehaviour-in-the-wild-from-andon-labs-safety-report,AI misbehaviour in the wild from Andon Labs' Safety Report,,
https://www.lesswrong.com/posts/cus5CGmLrjBRgcPSF/system-2-alignment-deliberation-review-and-thought,"System 2 Alignment: Deliberation, Review, and Thought Management",,
https://www.lesswrong.com/posts/p28GHSYskzsGKvABH/i-underestimated-safety-research-speedups-from-safe-ai,I underestimated safety research speedups from safe AI,,
https://www.lesswrong.com/posts/wzTieM48mzYxLdYPi/ai-safety-research-futarchy-using-prediction-markets-to,AI Safety Research Futarchy: Using Prediction Markets to Choose Research Projects for MARS,,
https://www.lesswrong.com/posts/5JJ4AxQRzJGWdj4pN/building-big-science-from-the-bottom-up-a-fractal-approach,Building Big Science from the Bottom-Up: A Fractal Approach to AI Safety,,
https://www.lesswrong.com/posts/x59FhzuM9yuvZHAHW/scaling-laws-for-scalable-oversight,Scaling Laws for Scalable Oversight,,
https://www.lesswrong.com/posts/qSDvzyh7LgsAJfehk/ai-safety-x-physics-grand-challenge,AI Safety x Physics Grand Challenge,,
https://www.lesswrong.com/posts/zjqrSKZuRLnjAniyo/illusory-safety-redteaming-deepseek-r1-and-the-strongest,"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",,
https://www.lesswrong.com/posts/PK2EmWmzngC6hPPDM/we-don-t-want-to-post-again-this-might-be-the-last-ai-safety,"We don't want to post again ""This might be the last AI Safety Camp""",,
https://www.lesswrong.com/posts/Kd2cbLXQxCCRRQDcH/theory-of-change-for-ai-safety-camp,Theory of Change for AI Safety Camp,,
https://www.lesswrong.com/posts/sLZQrwQnPswNTEbWi/upcoming-workshop-on-post-agi-economics-culture-and,"Upcoming Workshop on Post-AGI Economics, Culture, and Governance",,
https://www.lesswrong.com/posts/FqpAPC48CzAtvfx5C/automating-ai-safety-what-we-can-do-today,Automating AI Safety: What we can do today,,
https://www.lesswrong.com/posts/LSJx5EnQEW6s5Juw6/no-self-as-an-alignment-target,No-self as an alignment target,,
https://www.lesswrong.com/posts/ciw6DCdywoXk7yrdw/new-homepage-for-ai-safety-resources-aisafety-com-redesign,New homepage for AI safety resources – AISafety.com redesign,,
https://www.lesswrong.com/posts/MDWGcNHkZ3NPEzcnp/call-for-collaboration-renormalization-for-ai-safety,Call for Collaboration: Renormalization for AI safety ,,
https://www.lesswrong.com/posts/bc5ohMwAyshdwJkDt/forecasting-frontier-language-model-agent-capabilities,Forecasting Frontier Language Model Agent Capabilities,,
https://www.lesswrong.com/posts/Em9sihEZmbofZKc2t/a-concrete-roadmap-towards-safety-cases-based-on-chain-of,"A Concrete Roadmap towards Safety Cases based on
Chain-of-Thought Monitoring",,
https://www.lesswrong.com/posts/NDotm7oLHfR56g4sD/why-do-misalignment-risks-increase-as-ais-get-more-capable,Why do misalignment risks increase as AIs get more capable?,,
https://www.lesswrong.com/posts/x6ffKSHXxxbueYrHE/widening-ai-safety-s-talent-pipeline-by-meeting-people-where,Widening AI Safety's talent pipeline by meeting people where they are,,
https://www.lesswrong.com/posts/EgRJtwQurNzz8CEfJ/dodging-systematic-human-errors-in-scalable-oversight,Dodging systematic human errors in scalable oversight,,
https://www.lesswrong.com/posts/vxSGDLGRtfcf6FWBg/top-ai-safety-newsletters-books-podcasts-etc-new-aisafety,"Top AI safety newsletters, books, podcasts, etc – new AISafety.com resource",,
https://www.lesswrong.com/posts/y5cYisQ2QHiSbQbhk/prospects-for-alignment-automation-interpretability-case,"Prospects for Alignment Automation:
Interpretability Case Study",,
https://www.lesswrong.com/posts/bWYisdRccDDHbista/why-did-interest-in-ai-risk-and-ai-safety-spike-in-june-and,"Why did interest in ""AI risk"" and ""AI safety"" spike in June and July 2025? (Google Trends)",,
https://www.lesswrong.com/posts/yEJwJzG2o3cwDSDqP/why-i-m-posting-ai-safety-related-clips-on-tiktok,Why I'm Posting AI-Safety-Related Clips On TikTok,,
https://www.lesswrong.com/posts/CCT7Qc8rSeRs7r5GL/beliefs-about-formal-methods-and-ai-safety,Beliefs about formal methods and AI safety,,
https://www.lesswrong.com/posts/DqaoPNqhQhwBFqWue/principles-for-picking-practical-interpretability-projects,Principles for Picking Practical Interpretability Projects,,
https://www.lesswrong.com/posts/xAsviBJGSBBtgBiCw/the-best-way-to-align-an-llm-is-inner-alignment-now-a-solved,The Best Way to Align an LLM: Is Inner Alignment Now a Solved Problem?,,
https://www.lesswrong.com/posts/SebmGh9HYdd8GZtHA/the-urgency-of-interpretability-dario-amodei,"""The Urgency of Interpretability"" (Dario Amodei)",,
https://www.lesswrong.com/posts/syEwQzC6LQywQDrFi/what-is-it-to-solve-the-alignment-problem-2,What is it to solve the alignment problem?,,
https://www.lesswrong.com/posts/LH9SoGvgSwqGtcFwk/misalignment-and-roleplaying-are-misaligned-llms-acting-out,Misalignment and Roleplaying: Are Misaligned LLMs Acting Out Sci-Fi Stories?,,
https://www.lesswrong.com/posts/KbFuuaBKRP7FcAADL/transformers-don-t-need-layernorm-at-inference-time,Transformers Don't Need LayerNorm at Inference Time: Implications for Interpretability,,
https://www.lesswrong.com/posts/eaEqAzGN3uJfpfGoc/trusted-monitoring-but-with-deception-probes,"Trusted monitoring, but with deception probes.",,
https://www.lesswrong.com/posts/nZtAkGmDELMnLJMQ5/axrp-episode-45-samuel-albanie-on-deepmind-s-agi-safety,AXRP Episode 45 - Samuel Albanie on DeepMind’s AGI Safety Approach,,
https://www.lesswrong.com/posts/pCMmLiBcHbKohQgwA/i-replicated-the-anthropic-alignment-faking-experiment-on,"I replicated the Anthropic alignment faking experiment on other models, and they didn't fake alignment",,
https://www.lesswrong.com/posts/yacqE5gD5jHywiFKC/the-alignment-mapping-program-forging-independent-thinkers,The Alignment Mapping Program: Forging Independent Thinkers in AI Safety - A Pilot Retrospective,,
https://www.lesswrong.com/posts/tdrK7r4QA3ifbt2Ty/is-ai-alignment-enough,Is AI Alignment Enough?,,
https://www.lesswrong.com/posts/nwx6duiDZcHatbpPT/untitled-draft-6osz,Early Signs of Steganographic Capabilities in Frontier LLMs,,
https://www.lesswrong.com/posts/QpaWHYEQomyQTBKw5/nonpartisan-ai-safety,Nonpartisan AI safety,,
https://www.lesswrong.com/posts/Ws6KS7DtQ3F9Gv8ym/announcing-trajectory-labs-a-toronto-ai-safety-office,Announcing Trajectory Labs - A Toronto AI Safety Office,,
https://www.lesswrong.com/events/rRLPycsLdjFpZ4cKe/ai-safety-law-a-thon-we-need-more-technical-ai-safety,AI Safety Law-a-thon: We need more technical AI Safety researchers to join!,,
https://www.lesswrong.com/posts/HYkg6kwqhCQT5uYuK/eis-xv-a-new-proof-of-concept-for-useful-interpretability,EIS XV: A New Proof of Concept for Useful Interpretability,,
https://www.lesswrong.com/posts/8QjAnWyuE9fktPRgS/ai-safety-field-growth-analysis-2025,AI Safety Field Growth Analysis 2025,,
https://www.lesswrong.com/posts/XLNxrFfkyrdktuzqn/why-would-ai-companies-use-human-level-ai-to-do-alignment,Why would AI companies use human-level AI to do alignment research?,,
https://www.lesswrong.com/posts/Ckhek3mXXq7TWvvEh/lessons-from-a-year-of-university-ai-safety-field-building,Lessons from a year of university AI safety field building,,
https://www.lesswrong.com/posts/f9dgyttsuC4sK3Nn7/contest-for-better-agi-safety-plans,Contest for Better AGI Safety Plans,,
https://www.lesswrong.com/posts/wKTwdgZDo479EhmJL/the-alignment-project-by-uk-aisi-1,The Alignment Project by UK AISI,,
https://www.lesswrong.com/posts/8buEtNxCScYpjzgW8/we-won-t-get-ais-smart-enough-to-solve-alignment-but-too,We won’t get AIs smart enough to solve alignment but too dumb to rebel,,
https://www.lesswrong.com/posts/De5eNbSpmmSwhuivW/is-theory-good-or-bad-for-ai-safety,Is theory good or bad for AI safety?,,
https://www.lesswrong.com/posts/ZwXspKtgbXLGKFx4B/how-we-spent-our-first-two-weeks-as-an-independent-ai-safety,How we spent our first two weeks as an independent AI safety research group,,
https://www.lesswrong.com/posts/y6rBarAPTLmuhn9PJ/takeaways-from-sketching-a-control-safety-case,Takeaways from sketching a control safety case,,
https://www.lesswrong.com/posts/TQbptN7F4ijPnQRLy/video-and-transcript-of-talk-on-automating-alignment,Video and transcript of talk on automating alignment research,,
https://www.lesswrong.com/posts/9htmQx5wiePqTtZuL/deceptive-alignment-and-homuncularity,Deceptive Alignment and Homuncularity,,
https://www.lesswrong.com/posts/kiCZzHDkRtupek2mc/my-failed-ai-safety-research-projects-q1-q2-2025,My Failed AI Safety Research Projects (Q1/Q2 2025),,
https://www.lesswrong.com/posts/46kxzHbTMXBhrSgZL/will-non-dual-crap-cause-emergent-misalignment,Will Non-Dual Crap Cause Emergent Misalignment?,,
https://www.lesswrong.com/posts/EFohZdFPGj2iphnvB/do-self-perceived-superintelligent-llms-exhibit-misalignment,Do Self-Perceived Superintelligent LLMs Exhibit Misalignment?,,
https://www.lesswrong.com/posts/TFToqpaKMhcjAEY5E/axrp-episode-40-jason-gross-on-compact-proofs-and,AXRP Episode 40 - Jason Gross on Compact Proofs and Interpretability,,
https://www.lesswrong.com/posts/tgHps2cxiGDkNxNZN/finding-emergent-misalignment,Finding Emergent Misalignment,,
https://www.lesswrong.com/posts/iJzDm6h5a2CK9etYZ/a-conservative-vision-for-ai-alignment,A Conservative Vision For AI Alignment,,
https://www.lesswrong.com/posts/524pFXTPD8iDWmX4x/technical-acceleration-methods-for-ai-safety-summary-from,Technical Acceleration Methods for AI Safety: Summary from October 2025 Symposium,,
https://www.lesswrong.com/posts/b8vhTpQiQsqbmi3tx/profanity-causes-emergent-misalignment-but-with,"Profanity causes emergent misalignment, but with qualitatively different results than insecure code",,
https://www.lesswrong.com/posts/rGcg4XDPDzBFuqNJz/research-areas-in-ai-control-the-alignment-project-by-uk,Research Areas in AI Control (The Alignment Project by UK AISI),,
https://www.lesswrong.com/posts/g3RXozhPmcLm2yDps/constraining-minds-not-goals-a-structural-approach-to-ai,"Constraining Minds, Not Goals: A Structural Approach to AI Alignment",,
https://www.lesswrong.com/posts/e3CpMJrZQjbXeqA6C/examples-of-self-fulfilling-prophecies-in-ai-alignment,Examples of self-fulfilling prophecies in AI alignment?,,
https://www.lesswrong.com/posts/XfGN9K4fmr2oLYed6/interpretability-through-two-lenses-biology-and-physics,Interpretability through two lenses: biology and physics,,
https://www.lesswrong.com/posts/x85YnN8kzmpdjmGWg/14-ai-safety-advisors-you-can-speak-to-new-aisafety-com,14+ AI Safety Advisors You Can Speak to – New AISafety.com Resource,,
https://www.lesswrong.com/posts/L7j4JkeWMeBsweq5b/who-is-marketing-ai-alignment,Who is marketing AI alignment?,,
https://www.lesswrong.com/posts/RoGdEq6Cz8yWyX4kp/what-is-a-circuit-in-interpretability,What is a circuit? [in interpretability],,
https://www.lesswrong.com/posts/qRnupMmFG7dxQTTYh/the-strange-science-of-interpretability-recent-papers-and-a,The Strange Science of Interpretability: Recent Papers and a Reading List for the Philosophy of Interpretability,,
https://www.lesswrong.com/posts/HmdprC38DbjDnNmgt/improving-our-safety-cases-using-upper-and-lower-bounds,Improving Our Safety Cases Using Upper and Lower Bounds,,
https://www.lesswrong.com/posts/a7QEmdiqdi37PetjY/why-haven-t-we-auto-translated-all-ai-alignment-content,Why haven't we auto-translated all AI alignment content?,,
https://www.lesswrong.com/posts/4rGJ75ZSym9uWfoaB/can-we-ever-ensure-ai-alignment-if-we-can-only-test-ai,Can we ever ensure AI alignment if we can only test AI personas?,,
https://www.lesswrong.com/posts/rLd7NWNKnRFdnJEgD/intent-alignment-seems-incoherent,Intent alignment seems incoherent,,
https://www.lesswrong.com/posts/dT7mvHzuX46vydt9K/avoiding-ai-deception-lie-detectors-can-either-induce,Avoiding AI Deception: Lie Detectors can either Induce Honesty or Evasion,,
https://www.lesswrong.com/posts/NPBjELgHFEeHTgDrK/is-weak-to-strong-generalization-an-alignment-technique,Is weak-to-strong generalization an alignment technique?,,
https://www.lesswrong.com/posts/87iDbBM3Qaf4q4gN4/the-future-of-interpretability-is-geometric,The Future of Interpretability is Geometric,,
https://www.lesswrong.com/posts/qFKH5jhfKpcreCTkt/feedback-request-is-the-time-right-for-an-ai-safety-stack,Feedback request: Is the time right for an AI Safety stack exchange?,,
https://www.lesswrong.com/posts/CwdCYmsutwXwnYtEF/paper-safety-by-measurement-a-systematic-literature-review,[Paper] Safety by Measurement: A Systematic Literature Review of AI Safety Evaluation Methods,,
https://www.lesswrong.com/posts/wkGmouy7JnTNtWAbc/opportunity-space-renormalization-for-ai-safety,Opportunity Space: Renormalization for AI Safety ,,
https://www.lesswrong.com/posts/A9SLAx8XFp2gCNJCJ/moral-alignment-an-idea-i-m-embarrassed-i-didn-t-think-of,Moral Alignment: An Idea I'm Embarrassed I Didn't Think of Myself,,
https://www.lesswrong.com/posts/TGQrqqptazFeRfHBR/will-we-survive-if-ai-solves-engineering-before-deception,Will we survive if AI solves engineering before deception?,,
https://www.lesswrong.com/posts/ffKE9ohuuSFZDepeZ/scaling-ai-safety-in-europe-from-local-groups-to,Scaling AI Safety in Europe: From Local Groups to International Coordination,,
https://www.lesswrong.com/posts/HFcriD29cw3E5QLCR/selective-regularization-for-alignment-focused,Selective regularization for alignment-focused representation engineering,,
https://www.lesswrong.com/posts/wgENfqD8HgADgq4rv/why-solving-alignment-is-likely-a-category-mistake,Why “Solving Alignment” Is Likely a Category Mistake,,
https://www.lesswrong.com/posts/TxPeQ85yxpcdfq2wg/metacrisis-as-a-framework-for-ai-governance,Metacrisis as a Framework for AI Governance,,
https://www.lesswrong.com/posts/6aXe9nipTgwK5LxaP/do-safety-relevant-llm-steering-vectors-optimized-on-a,Do safety-relevant LLM steering vectors optimized on a single example generalize?,,
https://www.lesswrong.com/posts/C6ETL8KSKwsgB4KcR/output-and-coe-monitoring-of-customer-service,Output and CoE Monitoring of Customer Service Representatives Shows Default Alignment,,
https://www.lesswrong.com/posts/mk3qkvBv8ciFeXGdL/definition-of-alignment-science-i-like,Definition of alignment science I like,,
https://www.lesswrong.com/posts/gXyMCnjrMfBbnYyZ4/how-far-along-metr-s-law-can-ai-start-automating-or-helping,How far along Metr's law can AI start automating or helping with alignment research?,,
https://www.lesswrong.com/posts/55CBrLrXiQgHBb2gF/alignment-faking-demo-for-congressional-staffers,Alignment Faking Demo for Congressional Staffers,,
https://www.lesswrong.com/posts/gbJJpm92jtxiD9zag/inverse-scaling-in-test-time-compute-2,Inverse Scaling in Test-Time Compute,,
https://www.lesswrong.com/posts/wneX9x8ZKnnAenjfL/why-eliminating-deception-won-t-align-ai,Why Eliminating Deception Won’t Align AI,,
https://www.lesswrong.com/posts/ykTBKmvZJHssYo4kd/ai-governance-strategy-builder-a-browser-game,AI Governance Strategy Builder: A Browser Game,,
https://www.lesswrong.com/posts/bqWihHtDnDseyfF2T/edge-cases-in-ai-alignment-2,Edge Cases in AI Alignment,,
https://www.lesswrong.com/posts/ntLxPrHvCShDnAPrH/creating-a-standard-for-tai-governance,Creating a Standard for TAI Governance ,,
https://www.lesswrong.com/events/JNL2bmDXmaG7YnRbF/maisu-minimal-ai-safety-unconference,MAISU - Minimal AI Safety Unconference ,,
https://www.lesswrong.com/posts/nssvbGtDN8pwsCEKh/offer-team-conflict-counseling-for-ai-safety-orgs,Offer: Team Conflict Counseling for AI Safety Orgs,,
https://www.lesswrong.com/posts/nuDJNyG5XLQjtvaeg/is-alignment-reducible-to-becoming-more-coherent,Is alignment reducible to becoming more coherent?,,
https://www.lesswrong.com/posts/orCtTgQkWwwD3XN87/misspecification-in-inverse-reinforcement-learning,Misspecification in Inverse Reinforcement Learning,,
https://www.lesswrong.com/posts/zavyum4dxEAqs6wHt/undergrad-ai-safety-conference,Undergrad AI Safety Conference,,
https://www.lesswrong.com/posts/4sfW4xKwfhvxRzvAX/ai-safety-content-you-could-create,AI safety content you could create,,
https://www.lesswrong.com/posts/9jhrWnxYkoZPxMZMj/women-want-safety-men-want-respect,"Women Want Safety, Men Want Respect",,
https://www.lesswrong.com/posts/sDuWXb8cPXZ2yHdH4/alignment-first-intelligence-later,"Alignment first, intelligence later",,
https://www.lesswrong.com/posts/7rM4BKvbk82C3FgAF/building-ai-safety-benchmark-environments-on-themes-of,Building AI safety benchmark environments on themes of universal human values,,
https://www.lesswrong.com/posts/FWs6dNq4AddtDfpGe/category-theoretic-wanderings-into-interpretability,Category-Theoretic Wanderings into Interpretability,,
https://www.lesswrong.com/posts/CpftMXCEnwqbWreHD/safety-cases-for-pessimism,Safety cases for Pessimism,,
https://www.lesswrong.com/posts/9rqMPLdpctxig2iAg/the-week-in-ai-governance,The Week in AI Governance,,
https://www.lesswrong.com/posts/9i6fHMn2vTqyzAi9o/when-does-claude-sabotage-code-an-agentic-misalignment,When does Claude sabotage code? An Agentic Misalignment follow-up,,
https://www.lesswrong.com/posts/3sjtEXzbwDpyALR4H/ai-safety-camp-10-outputs,AI Safety Camp 10 Outputs,,
https://www.lesswrong.com/posts/evo7ou4qaA5PHGXAQ/ai-safety-course-intro-blog,AI Safety course intro blog,,
https://www.lesswrong.com/posts/rzCF2T7iLPEgNa59Y/rational-animations-video-about-scalable-oversight-and,Rational Animations' video about scalable oversight and sandwiching,,
https://www.lesswrong.com/posts/tTyQvHedrjFWjurGk/schmidt-sciences-technical-ai-safety-rfp-on-inference-time,Schmidt Sciences Technical AI Safety RFP on Inference-Time Compute – Deadline: April 30,,
https://www.lesswrong.com/posts/GwZvpYR7Hv2smv8By/share-ai-safety-ideas-both-crazy-and-not,Share AI Safety Ideas: Both Crazy and Not,,
https://www.lesswrong.com/posts/TxiB6hvnQqxXB5XDJ/why-future-ais-will-require-new-alignment-methods,Why Future AIs will Require New Alignment Methods,,
https://www.lesswrong.com/posts/tQzeafo9HjCeXn7ZF/ai-companies-should-be-safety-testing-the-most-capable,AI companies should be safety-testing the most capable versions of their models,,
https://www.lesswrong.com/posts/brBATybmh2eEZSwdg/how-useful-would-alien-alignment-research-be,How useful would alien alignment research be? ,,
https://www.lesswrong.com/posts/iS4g58qQEJzjMzYZJ/what-ai-safety-plans-are-there,What AI safety plans are there?,,
https://www.lesswrong.com/posts/pxn5C6Lq2FqMGJGDz/an-argument-for-discussing-ai-safety-in-person-being,An argument for discussing AI safety in person being underused,,
https://www.lesswrong.com/posts/Jo6LPyp7t3rPuf8Ao/black-box-interpretability-methodology-blueprint-probing,Black-box interpretability methodology blueprint: Probing runaway optimisation in LLMs,,
https://www.lesswrong.com/posts/B2o6nrxwKxLPsSYdh/do-llms-comply-differently-during-tests-is-this-a-hidden,Do LLMs Comply Differently During Tests? Is This a Hidden Variable in Safety Evaluation? And Can We Steer That?,,
https://www.lesswrong.com/posts/3JeE2dXSKHue2hhZj/interested-in-working-from-a-new-boston-ai-safety-hub,Interested in working from a new Boston AI Safety Hub? ,,
https://www.lesswrong.com/posts/bTzk32t9aWJwLuNhi/workshop-interpretability-in-llms-using-geometric-and,Workshop: Interpretability in LLMs using Geometric and Statistical Methods,,
https://www.lesswrong.com/posts/jrkrHyrymv95CX5NC/alignment-can-reduce-performance-on-simple-ethical-questions,Alignment Can Reduce Performance on Simple Ethical Questions,,
https://www.lesswrong.com/posts/s9z4mgjtWTPpDLxFy/agentic-interpretability-a-strategy-against-gradual,Agentic Interpretability: A Strategy Against Gradual Disempowerment,,
https://www.lesswrong.com/posts/xCzKwWmhcEKkeytys/what-can-we-learn-from-parent-child-alignment-for-ai,What can we learn from parent-child-alignment for AI?,,
https://www.lesswrong.com/posts/ySojRcfMddtyFCYEe/how-can-average-people-contribute-to-ai-safety,How Can Average People Contribute to AI Safety?,,
https://www.lesswrong.com/posts/6oF6pRr2FgjTmiHus/topological-data-analysis-and-mechanistic-interpretability,Topological Data Analysis and Mechanistic Interpretability,,
https://www.lesswrong.com/posts/ysHERGduadwJFkKhS/lessons-from-organizing-a-technical-ai-safety-bootcamp,Lessons from organizing a technical AI safety bootcamp,,
